dialog_id,speaker,utterance_id,text
13505,agent,9,Added.
13505,agent,10,For that one—Side: fries or slaw?
13505,customer,11,Beans.
13505,customer,12,That should do it.
13505,agent,13,"Will you be picking up, or should we deliver?"
13505,customer,14,"Delivery, please."
13505,agent,15,Can I get your address and a callback number?
13505,customer,16,"139 Washington St, Westport, CT 06830. And my number is (342) 594-9396."
13505,customer,17,Leave it at the front door.
13505,agent,18,"Estimate is 35 to 45 minutes, depending on traffic."
13505,agent,19,How would you like to pay?
13505,customer,20,I'll pay cash.
13505,agent,21,Thanks! We'll have it ready.
13506,agent,0,Shokudo Japanese Kitchen. Pickup or delivery?
13506,customer,1,Hey—can I do an order?
13506,customer,2,What's popular?
13506,agent,3,Our teriyaki chicken is a good choice.
13506,customer,4,"One shio garlic ramen, please."
13506,agent,5,Understood.
13506,agent,6,Anything else for you?
13506,customer,7,"One sweet potato roll, please."
13506,agent,8,Okay.
13506,agent,9,Go ahead.
13506,customer,10,Can I get 2 crazy tuna roll?
13506,agent,11,Added.
13506,agent,12,Go ahead.
13506,customer,13,Let me get a rainbow roll.
13506,agent,14,Perfect.
13506,customer,15,That should do it.
13506,agent,16,Pickup or delivery today?
13506,customer,17,Pickup.
13506,agent,18,Name for the order?
13506,customer,19,Sam.
13506,agent,20,Pickup time is roughly 30 minutes.
13506,agent,21,Payment method—card or cash?
13506,customer,22,Card.
13506,agent,23,You're all set—thank you!
13507,agent,0,"Good evening, Taqueria El Sol."
13507,customer,1,Hi there—can I place a delivery order?
13507,customer,2,Sorry—
13507,customer,3,Let me get a chips and guacamole.
13507,agent,4,Added.
13507,agent,5,Keep going.
13507,customer,6,Can I get one chicken burrito?
13507,agent,7,Sure.
13507,agent,8,Just to confirm—Add guac? yes/no
13507,customer,9,Yes.
13507,agent,10,Go ahead.
13507,customer,11,Let me think.
13507,customer,12,"One enchiladas, please."
13507,agent,13,Mm-hmm.
13507,agent,14,Go ahead.
13507,customer,15,Can I get one quesadilla?
13507,agent,16,Got it.
13507,agent,17,"Just to confirm—Protein: chicken, steak, cheese only?"
13507,customer,18,Chicken.
13507,agent,19,What else?
13507,customer,20,I need 2 of the carne asada tacos.
13507,agent,21,Quick question—Corn or flour tortillas?
13507,customer,22,Corn.
13507,customer,23,Can you make it extra spicy?
13507,agent,24,All right.
13507,agent,25,Anything else for you?
13507,customer,26,"One nachos, please."
13507,agent,27,Understood.
13507,agent,28,Anything else for you?
13507,customer,29,Can I get 2 horchata?
13507,agent,30,Perfect.
13507,customer,31,That's everything.
13507,agent,32,Is that for pickup or delivery?
13507,customer,33,Let's do delivery.
13507,agent,34,Can I get your address and a callback number?
13507,customer,35,"855 Main St, Greenwich, CT 06832. And my number is (574) 271-9810."
13507,agent,36,"Estimate is 40 to 50 minutes, depending on traffic."
13507,agent,37,How would you like to pay?
13507,customer,38,I'll pay cash.
13507,agent,39,You're all set—thank you!
13508,agent,0,Curry House Indian. Pickup or delivery?
13508,customer,1,"Hi, I'd like to place an order."
13508,customer,2,I'll do the chicken tikka masala.
13508,agent,3,All right.
13508,agent,4,"Quick question—Spice level: mild, medium, hot?"
13508,customer,5,Hot.
13508,agent,6,Anything else for you?
13508,customer,7,"One samosas, please."
13508,agent,8,Perfect.
13508,customer,9,No cilantro if possible.
13508,agent,10,Perfect.
13508,agent,11,Next item?
13508,customer,12,"One butter chicken, please."
13508,agent,13,Okay.
13508,agent,14,"Spice level: mild, medium, hot?"
13508,customer,15,Hot.
13508,customer,16,That's everything.
13508,agent,17,Is that for pickup or delivery?
13508,customer,18,"Delivery, please."
13508,agent,19,Can I get your address and a callback number?
13508,customer,20,"764 Main St, Apt 26, Westport, CT 06985. And my number is (764) 924-5866."
13508,customer,21,"Ring the doorbell, thanks."
13508,agent,22,It should arrive in about 35–45 minutes.
13508,agent,23,Will that be cash or card today?
13508,customer,24,"Card, please."
13508,agent,25,Perfect. Thanks for calling.
13509,agent,0,"Good evening, Tony's Pizza."
13509,customer,1,"Hello, I'd like to order for delivery."
13509,customer,2,Can I get one veggie pizza?
13509,agent,3,Sure.
13509,agent,4,Quick question—Size: medium or large?
13509,customer,5,Large.
13509,customer,6,"One garlic bread, please."
13509,agent,7,Sure.
13509,customer,8,"No onions on that, please."
13509,agent,9,All right.
13509,customer,10,That's everything.
13509,agent,11,"Will you be picking up, or should we deliver?"
13509,customer,12,"Delivery, please."
13509,agent,13,Can I get your address and a callback number?
13509,customer,14,"796 Cedar Rd, Westport, CT 06976. And my number is (864) 515-4866."
13509,agent,15,"Estimate is 40 to 50 minutes, depending on traffic."
13509,agent,16,How would you like to pay?
13509,customer,17,Cash.
13509,agent,18,Awesome—see you soon.
13510,agent,0,Thanks for calling Taqueria El Sol.
13510,customer,1,"Hello, I'd like to order for delivery."
13510,customer,2,Let me get a horchata.
13510,agent,3,Perfect.
13510,agent,4,Anything else for you?
13510,customer,5,Can I get one enchiladas?
13510,agent,6,Got it.
13510,agent,7,For that one—Sauce: red or green?
13510,customer,8,On the side.
13510,agent,9,Next item?
13510,customer,10,Can I get one carne asada tacos?
13510,agent,11,Got it.
13510,agent,12,For that one—Corn or flour tortillas?
13510,customer,13,Flour.
13510,agent,14,Go ahead.
13510,customer,15,Can I get one chips and guacamole?
13510,agent,16,Mm-hmm.
13510,customer,17,Sorry—cancel that last one.
13510,agent,18,Got it.
13510,customer,19,That's everything.
13510,agent,20,Is that for pickup or delivery?
13510,customer,21,Delivery.
13510,agent,22,Can I get your address and a callback number?
13510,customer,23,"396 Cedar Rd, Ridgefield, CT 06986. And my number is (376) 785-5949."
13510,agent,24,It should arrive in about 45–55 minutes.
13510,agent,25,Payment method—card or cash?
13510,customer,26,I'll pay cash.
13510,agent,27,Perfect. Thanks for calling.
13511,agent,0,"Good evening, Pho Saigon."
13511,customer,1,Hey—can I do an order?
13511,customer,2,I'll do the pho tai (rare beef).
13511,agent,3,Perfect.
13511,agent,4,"For that one—Any add-ons? extra basil, extra lime, extra jalapeño?"
13511,customer,5,That's fine.
13511,agent,6,Go ahead.
13511,customer,7,Can I get 2 banh mi chicken?
13511,agent,8,Sure.
13511,agent,9,Any toppings to skip?
13511,customer,10,Yes.
13511,agent,11,Keep going.
13511,customer,12,I need 2 of the pho ga (chicken pho).
13511,agent,13,Added.
13511,agent,14,Would you like it with white meat or mixed?
13511,customer,15,Yes.
13511,customer,16,Sorry—cancel that last one.
13511,agent,17,Got it.
13511,customer,18,Let me think.
13511,customer,19,I'll do the vermicelli bowl.
13511,agent,20,Next item?
13511,customer,21,One sec.
13511,customer,22,I'll do the spring rolls.
13511,agent,23,All right.
13511,agent,24,For that one—Shrimp or tofu spring rolls?
13511,customer,25,That's fine.
13511,customer,26,That should do it.
13511,agent,27,Pickup or delivery today?
13511,customer,28,Delivery.
13511,agent,29,Can I get your address and a callback number?
13511,customer,30,"881 Washington St, Apt 16, Ridgefield, CT 06931. And my number is (653) 699-2812."
13511,customer,31,Please text when you're outside.
13511,agent,32,It should arrive in about 40–50 minutes.
13511,agent,33,Will that be cash or card today?
13511,customer,34,"Card, please."
13511,agent,35,"Great, we'll get that going."
13512,agent,0,Aegean Mediterranean. Pickup or delivery?
13512,customer,1,Hey—can I do an order?
13512,customer,2,Can I get 2 hummus and pita?
13512,agent,3,Mm-hmm.
13512,customer,4,One sec.
13512,customer,5,"One falafel wrap, please."
13512,agent,6,For that one—Sauce: tahini or hot sauce?
13512,customer,7,Red.
13512,customer,8,Sorry—cancel that last one.
13512,agent,9,Sure.
13512,customer,10,All set on my end.
13512,agent,11,Is that for pickup or delivery?
13512,customer,12,Let's do pickup.
13512,agent,13,Name for the order?
13512,customer,14,Chris.
13512,agent,15,We can have that ready in about 15 minutes.
13512,agent,16,Payment method—card or cash?
13512,customer,17,Cash.
13512,agent,18,You're all set—thank you!
13513,agent,0,"Bogotá Arepa Bar, how can I help?"
13513,customer,1,Hi there—can I place a delivery order?
13513,customer,2,Uh…
13513,customer,3,I'll do the bandeja paisa.
13513,agent,4,All right.
13513,agent,5,For that one—Fried egg on top?
13513,customer,6,Yes.
13513,customer,7,"No onions on that, please."
13513,agent,8,Noted.
13513,customer,9,Can I get one maduros (sweet plantains)?
13513,agent,10,Okay.
13513,customer,11,Can you make it extra spicy?
13513,agent,12,Noted.
13513,customer,13,That should do it.
13513,agent,14,Pickup or delivery today?
13513,customer,15,"Delivery, please."
13513,agent,16,Can I get your address and a callback number?
13513,customer,17,"504 Park Ave, Wilton, CT 06972. And my number is (606) 953-2789."
13513,agent,18,"Estimate is 30 to 40 minutes, depending on traffic."
13513,agent,19,Will that be cash or card today?
13513,customer,20,Apple Pay if you take it?
13513,agent,21,"Great, we'll get that going."
13514,agent,0,Tony's Pizza. Pickup or delivery?
13514,customer,1,Hi there—can I place a delivery order?
13514,customer,2,Can I get one garlic bread?
13514,agent,3,Okay.
13514,customer,4,Sorry—cancel that last one.
13514,agent,5,Got it.
13514,agent,6,What else?
13514,customer,7,Sorry—
13514,customer,8,I need 2 of the calzone.
13514,agent,9,Perfect.
13514,agent,10,Next item?
13514,customer,11,"One wings, please."
13514,agent,12,Perfect.
13514,agent,13,"Quick question—Sauce: buffalo, bbq, or plain?"
13514,customer,14,Green.
13514,customer,15,That's it.
13514,agent,16,"Will you be picking up, or should we deliver?"
13514,customer,17,Delivery.
13514,agent,18,Can I get your address and a callback number?
13514,customer,19,"390 Park Ave, Unit 18, Fairfield, CT 06911. And my number is (638) 381-5225."
13514,agent,20,Delivery is usually 50 to 60 minutes.
13514,agent,21,Payment method—card or cash?
13514,customer,22,Cash.
13514,agent,23,"Great, we'll get that going."
13515,agent,0,Hi—Shokudo Japanese Kitchen. What can I get started for you?
13515,customer,1,"Hello, I'd like to order for pickup."
13515,customer,2,What's popular?
13515,agent,3,The edamame is one of our most popular items.
13515,customer,4,I'll do the takoyaki.
13515,agent,5,Okay.
13515,agent,6,Keep going.
13515,customer,7,Let me get a tempura shrimp roll.
13515,agent,8,Perfect.
13515,customer,9,That's it.
13515,agent,10,Is that for pickup or delivery?
13515,customer,11,Let's do pickup.
13515,agent,12,Name for the order?
13515,customer,13,Mei.
13515,agent,14,That'll be about 35 minutes for pickup.
13515,agent,15,Payment method—card or cash?
13515,customer,16,Apple Pay if you take it?
13515,agent,17,Perfect. Thanks for calling.
13516,agent,0,Hi—Curry House Indian. What can I get started for you?
13516,customer,1,Hi there—can I place a delivery order?
13516,customer,2,What do you recommend?
13516,agent,3,A lot of people like the palak paneer.
13516,customer,4,Can I get one chicken tikka masala?
13516,agent,5,Understood.
13516,agent,6,"For that one—Spice level: mild, medium, hot?"
13516,customer,7,Hot.
13516,customer,8,"One palak paneer, please."
13516,agent,9,All right.
13516,agent,10,"Just to confirm—Spice level: mild, medium, hot?"
13516,customer,11,Mild.
13516,customer,12,No cilantro if possible.
13516,agent,13,Sure.
13516,agent,14,Keep going.
13516,customer,15,Can I get one chana masala?
13516,agent,16,Got it.
13516,agent,17,"Quick question—Spice level: mild, medium, hot?"
13516,customer,18,Mild.
13516,customer,19,Sorry—cancel that last one.
13516,agent,20,Sure.
13516,agent,21,Keep going.
13516,customer,22,Let me get a butter chicken.
13516,agent,23,Mm-hmm.
13516,agent,24,"Spice level: mild, medium, hot?"
13516,customer,25,Medium.
13516,customer,26,That's it.
13516,agent,27,"Will you be picking up, or should we deliver?"
13516,customer,28,Delivery.
13516,agent,29,Can I get your address and a callback number?
13516,customer,30,"549 Oak Ln, Darien, CT 06931. And my number is (300) 484-1617."
13516,agent,31,"Estimate is 40 to 50 minutes, depending on traffic."
13516,agent,32,Will that be cash or card today?
13516,customer,33,I'll pay cash.
13516,agent,34,Thanks! We'll have it ready.
13517,agent,0,"Good evening, Lima Peruvian Grill."
13517,customer,1,"Hi, are you taking orders right now?"
13517,customer,2,What's popular?
13517,agent,3,A lot of people like the arroz chaufa.
13517,customer,4,Can I get one aji de gallina?
13517,agent,5,Sure.
13517,agent,6,Spice level: mild or medium?
13517,customer,7,Mild.
13517,agent,8,Keep going.
13517,customer,9,"Okay, so…"
13517,customer,10,Make that 3 orders of causa.
13517,agent,11,Understood.
13517,agent,12,For that one—Tuna or chicken filling?
13517,customer,13,No.
13517,agent,14,Keep going.
13517,customer,15,I need 2 of the pollo a la brasa.
13517,agent,16,Okay.
13517,agent,17,"Quarter, half, or whole chicken?"
13517,customer,18,Yes.
13517,agent,19,What else?
13517,customer,20,Can I get one lomo saltado?
13517,agent,21,Mm-hmm.
13517,agent,22,Quick question—Do you want it with fries on the side or mixed in?
13517,customer,23,Mac and cheese.
13517,customer,24,I'll do the arroz chaufa.
13517,agent,25,Understood.
13517,agent,26,Just to confirm—Chicken or shrimp?
13517,customer,27,That's fine.
13517,agent,28,And then?
13517,customer,29,Can I get 2 ceviche?
13517,agent,30,Okay.
13517,agent,31,Just to confirm—Fish-only or mixed seafood?
13517,customer,32,No.
13517,customer,33,"No onions on that, please."
13517,customer,34,That should do it.
13517,agent,35,Is that for pickup or delivery?
13517,customer,36,"Pickup, please."
13517,agent,37,Name for the order?
13517,customer,38,Omar.
13517,agent,39,Pickup time is roughly 25 minutes.
13517,agent,40,Will that be cash or card today?
13517,customer,41,Cash.
13517,agent,42,Perfect. Thanks for calling.
13518,agent,0,"Good evening, Luigi's Trattoria."
13518,customer,1,Hi there—can I place a pickup order?
13518,customer,2,Let me get a caesar salad.
13518,agent,3,Sure.
13518,agent,4,Quick question—Dressing on the side?
13518,customer,5,Mac and cheese.
13518,customer,6,Can you make it extra spicy?
13518,agent,7,Got it.
13518,agent,8,Keep going.
13518,customer,9,Hang on.
13518,customer,10,I'll do the fettuccine alfredo.
13518,agent,11,All right.
13518,agent,12,Add shrimp or chicken?
13518,customer,13,That's fine.
13518,customer,14,"No onions on that, please."
13518,agent,15,Mm-hmm.
13518,agent,16,Keep going.
13518,customer,17,Sorry—
13518,customer,18,"One lasagna, please."
13518,agent,19,Perfect.
13518,agent,20,Keep going.
13518,customer,21,I'll do the chicken parmesan.
13518,agent,22,Mm-hmm.
13518,agent,23,For that one—Pasta side: spaghetti or penne?
13518,customer,24,Beans.
13518,agent,25,Go ahead.
13518,customer,26,"One tiramisu, please."
13518,agent,27,Okay.
13518,customer,28,That's it.
13518,agent,29,Pickup or delivery today?
13518,customer,30,"Pickup, please."
13518,agent,31,Name for the order?
13518,customer,32,Mei.
13518,agent,33,That'll be about 20 minutes for pickup.
